items,labels
阅读 材料 回答 下列 问题 经济 增长 受制于 供求 规律 对于 增长 乏力 凯恩斯主义 开出 的 药方 是 需求 不足 政府 应该 刺激 需求 而 供给 经济学 则 认为 问题 不是 需求 不足 而是 供给 侧出 了 问题 不该 生产 的 生产 太 多 同时 消费者 需要 的 东西 缺乏 供给 导致 供给 不足 的 原因 要么 是 政府 管制 太 多 扼杀 了 创新 要么 是 税负 太重 抑制 了 供给 供给 经济学 属于 新 自由主义 经济学 供给 经济学 的 要义 是 如何 让 供给 变得 有效 该 理论 认为 改善 供给 的 关键 是 提供 恰当 的 激励 请 简述 凯恩斯主义 反 危机 的 政策主张 及其 消极影响 供给 经济学 理论 对 推动 我国 经济 平稳 健康 发展 有何 启示,高中 政治 经济学常识 古典经济学巨匠的理论遗产
年 资本主义 世界 爆发 经济危机 凯恩斯 提出 了 各种 反 危机 的 政策主张 ． 这些 政策主张 成为 不少 西方 国家 制定 经济 政策 的 重要 理论依据 因此 有 西方 学者 认为 凯恩斯 在 致命 危险 威胁 资本主义 的 世纪 里 巩固 了 这个 社会 挽救 了 资本主义 小题 请 对 西方 学者 的 观点 进行 简要 评析 小 题 简述 凯恩斯 的 政策主张 及其 对 完善 我国 宏观调控 体系 的 借鉴 意义,高中 政治 经济学常识 古典经济学巨匠的理论遗产
沈阳 高一 检测 党 的 十八 大 报告 将 生态 文明 建设 置于 与 经济 政治 文化 和 社会 建设 同样 重要 的 地位 中国 作为 极具 活力 的 社会主义 经济体 在 发展 生态 文明 上 具有 鲜明 的 体制 优势 体现 在 市场 经济体制 有利于 实现 资源 的 优化 配置 我国 市场经济 以 保持 经济 平稳 运行 为 根本 目标 能够 把 人民 的 当前 利益 和 长远利益 结合 起来 能够 把 社会主义 基本 经济 制度 的 优势 同 市场经济 的 长处 结合 起来,高中 政治 经济学常识 中国特色社会主义市场经济 社会主义市场经济的基本特征
[ 经济学 常识 ] 材料 一 斯密 指出 每个 人 都 力图 利用 好 他 的 资本 并 实现 最大 的 价值 一般说来 他 并 不 企图 增进 公共 福利 也 不 知道 实际上 所 增进 的 公共 福利 是 多少 他 所 追求 的 仅仅 是 个人 的 利益 对 自身 利益 的 追求 会 使 他 将 资本 投于 最 有利于 社会 的 用途 在 这样 的 场合 像 在 其他 场合 一样 他 受 一只 看不见 的 手 的 指导 去 尽力 达到 一个 并非 他 本意 想要 达到 的 目的 通过 追逐 个人利益 他 经常 增进 社会 利益 其 效果 比 他 真的 想 促成 社会 利益 时 反而 更好 材料 二 年月日 美国 爆发 了 资本主义 历史 上 最大 的 一次 经济危机 一周 之内 美国 人 失去 的 财富 达 亿美元 农场主 为了 销毁 过剩 的 产品 把 牛奶 倒 进 密西西比河 美国 经济 开始 往 地狱 里 冲 在 经济危机 最 严重 的 时刻 罗斯福 临危受命 他 在 年 接受 总统 提名 的 演讲 中说 我 对 我 自己 发誓 将 为 美国 人民 实施 新政 让 我们 聚集 在 这儿 的 所有人 自告奋勇 地 充当 新 程序 的 倡导者 结合 上述 材料 回答 下列 问题 根据 看不见 的 手 的 理论 斯密 关于 市场 作用 的 基本 观点 及其 主张 是 什么 分 罗斯福 新政 对 当时 西方 国家 处理 市场 与 政府 的 关系 产生 了 怎样 的 影响 分 [ 国家 与 国际 组织 ] 材料 一 由于 美国 民主 共和 两党 在 围绕 政府 预算 和 奥巴马 医改 的 交锋 中 互不相让 美国联邦政府 预算 在 财年 自 年月日 起至次 年月日 止 月 日 开始 之际 便 没有 着落 联邦政府 的 非核心 部门 只能 重蹈 年前 关门 的 覆辙 自年 以来 为 阻挠 给 奥巴马 医改 拨款 或 拖延 医改 实施 共和党 已 采取 约次 立法 活动 但 都 没有 得到 民主党 掌握 的 参议院 通过 材料 二十二届 全国人大常委会 第六次 会议 于 年月日 在 北京 开幕 为 落实 十二届 全国人大 一次 会议 通过 的 关于 国务院 机构 改革 和 职能 转变 方案 的 决定 依法 推进 行政 审批 制度 改革 和 政府职能 转变 将 海洋 环境保护 法 药品 管理法 计量法 渔业法 海关法 烟草专卖 法 公司法 等部 法律 的 修正案 草案 提请 本次 会议 审议 结合 上述 材料 回答 下列 问题 谈谈 你 对 美国 两党制 的 认识 分中美 两国 国家机关 运行 原则 有何 区别 分,高中 政治 经济学常识 古典经济学巨匠的理论遗产
马克思 研究 政治经济学 的 最 根本 的 方法 是 调查 研究法 实事求是 法 具体 到 抽象 分析法 唯物辩证法,高中 政治 经济学常识 马克思主义经济学的伟大贡献
李嘉图 对 劳动价值论 的 发展 体现 在 对 价值 和 交换价值 个别 劳动 时间 与 社会 必要劳动 时间 作出 了 初步 区分 区分 了 使用 价值 和 交换价值 区分 了 具体劳动 和 抽象劳动 剩余价值 和 利润 一贯 坚持 并 创造性地 发展 了 劳动 决定 价值 的 基本原理,高中 政治 经济学常识 古典经济学巨匠的理论遗产
实施 西部 大 开发 西部 是 最大 的 受益者 在 这个 机遇 面前 西部 人 需要 树立 国家 政策 引导 开发 市场运作 这样 的 机遇 观 西部 开发 必须 靠 国家 投入 但 要 以 最小 的 投入 换取 最大 的 产出 就 必须 遵循 市场经济 规律 运用 所学 的 市场经济 知识 对 上述 材料 进行 分析 说明,高中 政治 经济学常识 中国特色社会主义市场经济 市场配置资源
马克思 说 一切 商品 对 它们 的 所有者 是非 使用 价值 对 它们 的 非 所有者 是 使用 价值 对 这句 话 应 理解 为 商品 不 可能 既有 使用 价值 又 有 价值 商品 所有者 同时 获得 使用 价值 和 价值 使用 价值 是 商品 的 本质属性 商品 的 使用 价值 和 价值 是 相互 排斥 的,高中 政治 经济学常识 马克思主义经济学的伟大贡献
李嘉图 关于 工资 和 利润 关系 的 观点 有 工资 上升 利润 上升 工资 下降 利润 下降 工资 上升 利润 下降 工资 下降 利润 上升,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
把 生产 资本 区分 为 固定资本 与 流动资本 其 依据 是 在 生产 过程 中 不同 的 价值 转移 方式 在 生产 过程 中 不同 的 物质 存在 形态 不同 部分 在 剩余价值 生产 中 的 不同 作用 不同 部分 的 不同 运动 速度,高中 政治 经济学常识 马克思主义经济学的伟大贡献
当前 西方 国家 的 三种 经济 模式 在 市场 发挥作用 的 大小 政府 干预 程度 和 社会保障 水平 三个 方面 进行 比较 按大到 小 从 高到 低 的 顺序 进行 排列 所 得出 的 正确 结论 是 在 市场 作用 大小 方面 美国 模式 > 德国 模式 > 日本 模式 在 市场 作用 的 大小 方面 日本 模式 > 美国 模式 > 德国 模式 政府 干预 程度 方面 日本 模式 > 德国 模式 > 美国 模式 社会保障 方面 日本 模式 > 德国 模式 > 美国 模式,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
在 商业 完全 自由 的 制度 下 各国 都 必然 把 它 的 资本 和 劳动 用 在 最 有利于 本国 的 用途 上 这种 个人利益 的 追求 很 好 地 和 整体 的 普遍 幸福 结合 在 一起 李嘉图 的 这段话 主要 强调 的 是 社会 只是 个人 的 总和 社会 利益 只是 个人利益 的 总和 追求 个人利益 与 增进 社会 利益 是 一致 的 但 又 有 矛盾 追求 个人利益 与 增进 社会 利益 是 一致 的 经济 自由 和 个人 的 利益 相结合 经济 自由 刺激 了 个人 生产 的 积极性,高中 政治 经济学常识 古典经济学巨匠的理论遗产
在 下列 西方 现代 市场经济 模式 中 最 强调 政府 干预 程度 的 是 以 美国 为 代表 的 现代 市场经济 模式 以 日本 为 代表 的 现代 市场经济 模式 以 德国 为 代表 的 现代 市场经济 模式 以 加拿大 为 代表 的 现代 市场经济 模式,高中 政治 经济学常识 古典经济学巨匠的理论遗产
马克思主义 哲学 是 时代 的 产物 其 产生 的 历史 条件 包括 无产阶级 作为 独立 的 政治 力量 登上 历史舞台 世纪 自然科学 的 三大 发现 及其 他 进步 英国 古典 经济学 和 空想 社会主义 的 思想 基础 德国 古典 哲学 成为 其 直接 的 理论 来源,高中 政治 经济学常识 古典经济学巨匠的理论遗产
实体 经济 是 指为 经济社会 发展 和 民生 改善 提供 物质 产品 和 服务 的 经济 活动 它 是 社会 财富 和 综合国力 的 基础 也 是 改善 人民 生活 的 物质基础 阅读 材料 回答 问题 材料 一 亚当斯 密曾 说 国民 财富 不是 由 不能 消费 的 货币 财富 组成 的 而是 由 社会 劳动 每年 生产 的 可 消费 的 货物 组成 的 实体 经济 是 构成 财富 物质 内容 的 源泉 其 规模 和 水平 决定 财富 数量 和 质量 国人 苟能 多 一 实业 则 国家 多一分 之富 矣 中央 经济 工作 会议 曾 明确指出 要 牢牢 把握 发展 实体 经济 这一 坚实基础 努力 营造 鼓励 脚踏实地 勤劳 创业 实业 致富 的 社会 氛围 材料 二 工业 是 实体 经济 的 主体 下图 是 我国 年 全部 工业 增加值 及其 增速 情况 注年 我国 制造业 产出 占 世界 的 比重 为 我国 超过 美国 成为 全球 制造业 第一 大国 材料 三 当前 我国 工业 大而 不强 产业 层次 低 升级 慢 结构 不合理 的 问题 依旧 十分 突出 低端 产品 产能 过剩 高端 产品 研发 能力 和 产业化 能力 弱 企业 组织 结构 不合理 在 一些 行业 企业 规模 小而散 的 现象 比较突出 品牌 影响力 和 国际 竞争力 难以 提升 缺乏 龙头企业 进行 产业链 整合 产业 集中度 低 材料 四 近年来 以 制造业 为 代表 的 部分 实体 经济 受到冲击 不少 资本 转向 民间 借贷 房地产 等 市场 一些 地方 甚至 出现 了 虚拟 经济 火爆 实体 经济 艰难 的 局面 其实 虚拟 经济 是 依附于 服务 于 实体 经济 的 虚拟 经济 的 发展 必须 适应 实体 经济 的 需要 背离 实体 经济 而 过度 膨胀 则 会 诱发 经济 泡沫 滞碍 生产 效率 触动 风险 底线 因此 要 始终 坚持 以 服务 实体 经济 为 基本 取向 发展 虚拟 经济 促进 实虚 相生 良性 互动 结合 亚当斯 密 的 财富 观 的 有关 内容 简要 说明 我国 高度重视 实体 经济 发展 的 重要 意义 概括 材料 二 含注 显示 的 经济 信息 结合 材料 三请 你 从 经济 生活 的 角度 就 我国 如何 实现 由 工业 大国 向 工业 强国 转变 提出 合理化 建议 结合 材料 四 运用 矛盾 的 基本 属性 的 知识 分析 说明 实体 经济 与 虚拟 经济 的 关系,高中 政治 经济学常识 市场经济 矛盾的同一性和斗争性 古典经济学巨匠的理论遗产
【 经济学 常识 】 富士康 大陆 公司 使用 大量 的 低端 机器人 机械 臂 这种 机械 臂 能够 小时 连续 工作 工作 时间 是 普通工人 的 三倍 按照 富士康 普通工人 年薪 万 万元 计算 机械 臂 的 成本 相当于 雇用 三个 普通工人 一年 的 成本 国家统计局 发布 的 数据 显示 年前 三季度 PI 同比 上涨 预计 年 中国 的 工资 上涨率 达约 为 物价上涨 幅度 的 倍 根据 李嘉图 的 工资 理论 分析 材料 中 的 数据 蕴含 的 道理 分 结合 材料 运用 马克思 剩余价值 理论 分析 机器人 的 广泛 运用 是否 意味着 对 工人 的 剥削 减轻 了 分 【 国家 和 国际 组织 常识 】 年月日 由于 民主党 共和党 未能 就 政府 新 财年 预算 决议 达成 共识 美国联邦政府 时隔 年 再次 关门 表面 上 看 是 有关 预算 问题 的 交锋 实质 是 主导 众议院 的 共和党人 借题发挥 向 奥巴马 医改 发难 年 月 奥巴马 签署 医改 法案 法案 中 的 强制 医保 条款 要求 所有 美国 人 必须 拥有 医保 否则 将 面临 罚款 希望 以此 吸纳 更 多 民众 降低 整体 保险 赔付 风险 但 医改 法案 一直 遭到 共和党人 强烈 反对 他们 担心 全民 推行 医保 的话 会令 本来 已经 有 庞大 财政赤字 的 国家 财政 不堪重负 近年来 众议院 共和党人 已经 发起 次 投票 试图 废除 这一 法案 从 国家 权力 运行 原则 角度 分析 美国政府 再度 关门 的 原因 分应 如何 认识 美国 两党 在 医改 法案 上 存在 的 分歧 分,高中 政治 经济学常识 古典经济学巨匠的理论遗产
李嘉图 的 比较 成本 学说 和 斯密 的 绝对 成本 学说 的 共同点 是 都 强调 各国 都 有 在 生产成本 上 具有 绝对优势 的 商品 都 强调 各国 都 有 在 生产成本 上 具有 比较 优势 的 商品 都 反映 了 商业 资产阶级 的 利益 要求 都 主张 参与 国际 分工 开展 自由贸易,高中 政治 经济学常识 古典经济学巨匠的理论遗产
下列 属于 李嘉图 关于 使用 价值 和 交换价值 关系 的 观点 的 是 使用 价值 不能 成为 交换价值 的 尺度 没有 使用 价值 的 东西 肯定 没有 交换价值 没有 使用 价值 的 东西 也 有 交换价值 商品 的 使用 价值 决定 交换价值,高中 政治 经济学常识 古典经济学巨匠的理论遗产
产业资本 的 循环 是 购买过程 和 生产 过程 的 统一 流通 过程 和 生产 过程 的 统一 生产 过程 和 销售 过程 的 统一 劳动 过程 和 购买过程 的 统一,高中 政治 经济学常识 马克思主义经济学的伟大贡献
